date,datatype,station,value,fl_m,fl_q,fl_so,fl_t,units,year,temp
1965-01-11T00:00:00Z,TMAX,GHCND:USC00190535,-11,,,0,2400,celcius_tenths,1965,-1.1
1965-01-11T00:00:00Z,TMIN,GHCND:USC00190535,-122,,,0,2400,celcius_tenths,1965,-12.2
1965-01-12T00:00:00Z,TMAX,GHCND:USC00190535,44,,,0,2400,celcius_tenths,1965,4.4
1965-01-12T00:00:00Z,TMIN,GHCND:USC00190535,-78,,,0,2400,celcius_tenths,1965,-7.8
1965-01-13T00:00:00Z,TMAX,GHCND:USC00190535,44,,,0,2400,celcius_tenths,1965,4.4
1965-01-13T00:00:00Z,TMIN,GHCND:USC00190535,-39,,,0,2400,celcius_tenths,1965,-3.9
1965-01-14T00:00:00Z,TMAX,GHCND:USC00190535,22,,,0,2400,celcius_tenths,1965,2.2
1965-01-14T00:00:00Z,TMIN,GHCND:USC00190535,-178,,,0,2400,celcius_tenths,1965,-17.8
1965-01-15T00:00:00Z,TMAX,GHCND:USC00190535,-133,,,0,2400,celcius_tenths,1965,-13.3
1965-01-15T00:00:00Z,TMIN,GHCND:USC00190535,-222,,,0,2400,celcius_tenths,1965,-22.2
1965-01-16T00:00:00Z,TMAX,GHCND:USC00190535,-128,,,0,2400,celcius_tenths,1965,-12.8
1965-01-16T00:00:00Z,TMIN,GHCND:USC00190535,-167,,,0,2400,celcius_tenths,1965,-16.7
1965-01-17T00:00:00Z,TMAX,GHCND:USC00190535,-83,,,0,2400,celcius_tenths,1965,-8.3
1965-01-17T00:00:00Z,TMIN,GHCND:USC00190535,-200,,,0,2400,celcius_tenths,1965,-20
1965-01-18T00:00:00Z,TMAX,GHCND:USC00190535,-72,,,0,2400,celcius_tenths,1965,-7.2
1965-01-18T00:00:00Z,TMIN,GHCND:USC00190535,-222,,,0,2400,celcius_tenths,1965,-22.2
1965-01-19T00:00:00Z,TMAX,GHCND:USC00190535,-33,,,0,2400,celcius_tenths,1965,-3.3
1965-01-19T00:00:00Z,TMIN,GHCND:USC00190535,-228,,,0,2400,celcius_tenths,1965,-22.8
1965-01-20T00:00:00Z,TMAX,GHCND:USC00190535,11,,,0,2400,celcius_tenths,1965,1.1
1965-01-20T00:00:00Z,TMIN,GHCND:USC00190535,-78,,,0,2400,celcius_tenths,1965,-7.8
1965-01-21T00:00:00Z,TMAX,GHCND:USC00190535,-6,,,0,2400,celcius_tenths,1965,-0.6
1965-01-21T00:00:00Z,TMIN,GHCND:USC00190535,-94,,,0,2400,celcius_tenths,1965,-9.4
1965-01-22T00:00:00Z,TMAX,GHCND:USC00190535,94,,,0,2400,celcius_tenths,1965,9.4
1965-01-22T00:00:00Z,TMIN,GHCND:USC00190535,-61,,,0,2400,celcius_tenths,1965,-6.1
1965-01-23T00:00:00Z,TMAX,GHCND:USC00190535,17,,,0,2400,celcius_tenths,1965,1.7
1965-01-23T00:00:00Z,TMIN,GHCND:USC00190535,-78,,,0,2400,celcius_tenths,1965,-7.8
1965-01-24T00:00:00Z,TMAX,GHCND:USC00190535,-61,,,0,2400,celcius_tenths,1965,-6.1
1965-01-24T00:00:00Z,TMIN,GHCND:USC00190535,-94,,,0,2400,celcius_tenths,1965,-9.4
1965-01-25T00:00:00Z,TMAX,GHCND:USC00190535,33,,,0,2400,celcius_tenths,1965,3.3
1965-01-25T00:00:00Z,TMIN,GHCND:USC00190535,-83,,,0,2400,celcius_tenths,1965,-8.3
1965-01-26T00:00:00Z,TMAX,GHCND:USC00190535,28,,,0,2400,celcius_tenths,1965,2.8
1965-01-26T00:00:00Z,TMIN,GHCND:USC00190535,-133,,,0,2400,celcius_tenths,1965,-13.3
1965-01-27T00:00:00Z,TMAX,GHCND:USC00190535,50,,,0,2400,celcius_tenths,1965,5
1965-01-27T00:00:00Z,TMIN,GHCND:USC00190535,-50,,,0,2400,celcius_tenths,1965,-5
1965-01-28T00:00:00Z,TMAX,GHCND:USC00190535,-6,,,0,2400,celcius_tenths,1965,-0.6
1965-01-28T00:00:00Z,TMIN,GHCND:USC00190535,-89,,,0,2400,celcius_tenths,1965,-8.9
1965-01-29T00:00:00Z,TMAX,GHCND:USC00190535,-78,,,0,2400,celcius_tenths,1965,-7.8
1965-01-29T00:00:00Z,TMIN,GHCND:USC00190535,-144,,,0,2400,celcius_tenths,1965,-14.4
1965-01-30T00:00:00Z,TMAX,GHCND:USC00190535,-78,,,0,2400,celcius_tenths,1965,-7.8
1965-01-30T00:00:00Z,TMIN,GHCND:USC00190535,-189,,,0,2400,celcius_tenths,1965,-18.9
1965-01-31T00:00:00Z,TMAX,GHCND:USC00190535,-28,,,0,2400,celcius_tenths,1965,-2.8
1965-01-31T00:00:00Z,TMIN,GHCND:USC00190535,-206,,,0,2400,celcius_tenths,1965,-20.6
1965-02-01T00:00:00Z,TMAX,GHCND:USC00190535,-17,,,0,2400,celcius_tenths,1965,-1.7
1965-02-01T00:00:00Z,TMIN,GHCND:USC00190535,-189,,,0,2400,celcius_tenths,1965,-18.9
1965-02-02T00:00:00Z,TMAX,GHCND:USC00190535,-11,,,0,2400,celcius_tenths,1965,-1.1
1965-02-02T00:00:00Z,TMIN,GHCND:USC00190535,-78,,,0,2400,celcius_tenths,1965,-7.8
1965-02-03T00:00:00Z,TMAX,GHCND:USC00190535,-39,,,0,2400,celcius_tenths,1965,-3.9
1965-02-03T00:00:00Z,TMIN,GHCND:USC00190535,-128,,,0,2400,celcius_tenths,1965,-12.8
1965-02-04T00:00:00Z,TMAX,GHCND:USC00190535,-56,,,0,2400,celcius_tenths,1965,-5.6
1965-02-04T00:00:00Z,TMIN,GHCND:USC00190535,-161,,,0,2400,celcius_tenths,1965,-16.1
1965-02-05T00:00:00Z,TMAX,GHCND:USC00190535,-61,,,0,2400,celcius_tenths,1965,-6.1
1965-02-05T00:00:00Z,TMIN,GHCND:USC00190535,-200,,,0,2400,celcius_tenths,1965,-20
1965-02-06T00:00:00Z,TMAX,GHCND:USC00190535,6,,,0,2400,celcius_tenths,1965,0.6
1965-02-06T00:00:00Z,TMIN,GHCND:USC00190535,-89,,,0,2400,celcius_tenths,1965,-8.9
1965-02-07T00:00:00Z,TMAX,GHCND:USC00190535,67,,,0,2400,celcius_tenths,1965,6.7
1965-02-07T00:00:00Z,TMIN,GHCND:USC00190535,-22,,,0,2400,celcius_tenths,1965,-2.2
1965-02-08T00:00:00Z,TMAX,GHCND:USC00190535,122,,,0,2400,celcius_tenths,1965,12.2
1965-02-08T00:00:00Z,TMIN,GHCND:USC00190535,33,,,0,2400,celcius_tenths,1965,3.3
1965-02-09T00:00:00Z,TMAX,GHCND:USC00190535,67,,,0,2400,celcius_tenths,1965,6.7
1965-02-09T00:00:00Z,TMIN,GHCND:USC00190535,-50,,,0,2400,celcius_tenths,1965,-5
1965-02-10T00:00:00Z,TMAX,GHCND:USC00190535,-6,,,0,2400,celcius_tenths,1965,-0.6
1965-02-10T00:00:00Z,TMIN,GHCND:USC00190535,-50,,,0,2400,celcius_tenths,1965,-5
1965-02-11T00:00:00Z,TMAX,GHCND:USC00190535,89,,,0,2400,celcius_tenths,1965,8.9
1965-02-11T00:00:00Z,TMIN,GHCND:USC00190535,-33,,,0,2400,celcius_tenths,1965,-3.3
1965-02-12T00:00:00Z,TMAX,GHCND:USC00190535,33,,,0,2400,celcius_tenths,1965,3.3
1965-02-12T00:00:00Z,TMIN,GHCND:USC00190535,-39,,,0,2400,celcius_tenths,1965,-3.9
1965-02-13T00:00:00Z,TMAX,GHCND:USC00190535,44,,,0,2400,celcius_tenths,1965,4.4
1965-02-13T00:00:00Z,TMIN,GHCND:USC00190535,-61,,,0,2400,celcius_tenths,1965,-6.1
1965-02-14T00:00:00Z,TMAX,GHCND:USC00190535,-50,,,0,2400,celcius_tenths,1965,-5
1965-02-14T00:00:00Z,TMIN,GHCND:USC00190535,-94,,,0,2400,celcius_tenths,1965,-9.4
1965-02-15T00:00:00Z,TMAX,GHCND:USC00190535,33,,,0,2400,celcius_tenths,1965,3.3
1965-02-15T00:00:00Z,TMIN,GHCND:USC00190535,-106,,,0,2400,celcius_tenths,1965,-10.6
1965-02-16T00:00:00Z,TMAX,GHCND:USC00190535,89,,,0,2400,celcius_tenths,1965,8.9
1965-02-16T00:00:00Z,TMIN,GHCND:USC00190535,-50,,,0,2400,celcius_tenths,1965,-5
1965-02-17T00:00:00Z,TMAX,GHCND:USC00190535,33,,,0,2400,celcius_tenths,1965,3.3
1965-02-17T00:00:00Z,TMIN,GHCND:USC00190535,-78,,,0,2400,celcius_tenths,1965,-7.8
1965-02-18T00:00:00Z,TMAX,GHCND:USC00190535,61,,,0,2400,celcius_tenths,1965,6.1
1965-02-18T00:00:00Z,TMIN,GHCND:USC00190535,-22,,,0,2400,celcius_tenths,1965,-2.2
1965-02-19T00:00:00Z,TMAX,GHCND:USC00190535,-17,,,0,2400,celcius_tenths,1965,-1.7
1965-02-19T00:00:00Z,TMIN,GHCND:USC00190535,-133,,,0,2400,celcius_tenths,1965,-13.3
1965-02-20T00:00:00Z,TMAX,GHCND:USC00190535,-39,,,0,2400,celcius_tenths,1965,-3.9
1965-02-20T00:00:00Z,TMIN,GHCND:USC00190535,-150,,,0,2400,celcius_tenths,1965,-15
1965-02-21T00:00:00Z,TMAX,GHCND:USC00190535,78,,,0,2400,celcius_tenths,1965,7.8
1965-02-21T00:00:00Z,TMIN,GHCND:USC00190535,-111,,,0,2400,celcius_tenths,1965,-11.1
1965-02-22T00:00:00Z,TMAX,GHCND:USC00190535,17,,,0,2400,celcius_tenths,1965,1.7
1965-02-22T00:00:00Z,TMIN,GHCND:USC00190535,-122,,,0,2400,celcius_tenths,1965,-12.2
1965-02-23T00:00:00Z,TMAX,GHCND:USC00190535,-39,,,0,2400,celcius_tenths,1965,-3.9
1965-02-23T00:00:00Z,TMIN,GHCND:USC00190535,-139,,,0,2400,celcius_tenths,1965,-13.9
1965-02-24T00:00:00Z,TMAX,GHCND:USC00190535,-11,,,0,2400,celcius_tenths,1965,-1.1
1965-02-24T00:00:00Z,TMIN,GHCND:USC00190535,-161,,,0,2400,celcius_tenths,1965,-16.1
1965-02-25T00:00:00Z,TMAX,GHCND:USC00190535,128,,,0,2400,celcius_tenths,1965,12.8
1965-02-25T00:00:00Z,TMIN,GHCND:USC00190535,-56,,,0,2400,celcius_tenths,1965,-5.6
1965-02-26T00:00:00Z,TMAX,GHCND:USC00190535,44,,,0,2400,celcius_tenths,1965,4.4
1965-02-26T00:00:00Z,TMIN,GHCND:USC00190535,-67,,,0,2400,celcius_tenths,1965,-6.7
1965-02-27T00:00:00Z,TMAX,GHCND:USC00190535,6,,,0,2400,celcius_tenths,1965,0.6
1965-02-27T00:00:00Z,TMIN,GHCND:USC00190535,-100,,,0,2400,celcius_tenths,1965,-10
1965-02-28T00:00:00Z,TMAX,GHCND:USC00190535,33,,,0,2400,celcius_tenths,1965,3.3
1965-02-28T00:00:00Z,TMIN,GHCND:USC00190535,-78,,,0,2400,celcius_tenths,1965,-7.8
1965-03-01T00:00:00Z,TMAX,GHCND:USC00190535,67,,,0,2400,celcius_tenths,1965,6.7
1965-03-01T00:00:00Z,TMIN,GHCND:USC00190535,-56,,,0,2400,celcius_tenths,1965,-5.6
1965-03-02T00:00:00Z,TMAX,GHCND:USC00190535,111,,,0,2400,celcius_tenths,1965,11.1
1965-03-02T00:00:00Z,TMIN,GHCND:USC00190535,-28,,,0,2400,celcius_tenths,1965,-2.8
1965-03-03T00:00:00Z,TMAX,GHCND:USC00190535,122,,,0,2400,celcius_tenths,1965,12.2
1965-03-03T00:00:00Z,TMIN,GHCND:USC00190535,11,,,0,2400,celcius_tenths,1965,1.1
1965-03-04T00:00:00Z,TMAX,GHCND:USC00190535,156,,,0,2400,celcius_tenths,1965,15.6
1965-03-04T00:00:00Z,TMIN,GHCND:USC00190535,-50,,,0,2400,celcius_tenths,1965,-5
1965-03-05T00:00:00Z,TMAX,GHCND:USC00190535,78,,,0,2400,celcius_tenths,1965,7.8
1965-03-05T00:00:00Z,TMIN,GHCND:USC00190535,-22,,,0,2400,celcius_tenths,1965,-2.2
1965-03-06T00:00:00Z,TMAX,GHCND:USC00190535,78,,,0,2400,celcius_tenths,1965,7.8
1965-03-06T00:00:00Z,TMIN,GHCND:USC00190535,-22,,,0,2400,celcius_tenths,1965,-2.2
1965-03-07T00:00:00Z,TMAX,GHCND:USC00190535,83,,,0,2400,celcius_tenths,1965,8.3
1965-03-07T00:00:00Z,TMIN,GHCND:USC00190535,11,,,0,2400,celcius_tenths,1965,1.1
1965-03-08T00:00:00Z,TMAX,GHCND:USC00190535,89,,,0,2400,celcius_tenths,1965,8.9
1965-03-08T00:00:00Z,TMIN,GHCND:USC00190535,22,,,0,2400,celcius_tenths,1965,2.2
1965-03-09T00:00:00Z,TMAX,GHCND:USC00190535,61,,,0,2400,celcius_tenths,1965,6.1
1965-03-09T00:00:00Z,TMIN,GHCND:USC00190535,6,,,0,2400,celcius_tenths,1965,0.6
1965-03-10T00:00:00Z,TMAX,GHCND:USC00190535,89,,,0,2400,celcius_tenths,1965,8.9
1965-03-10T00:00:00Z,TMIN,GHCND:USC00190535,-11,,,0,2400,celcius_tenths,1965,-1.1
1965-03-11T00:00:00Z,TMAX,GHCND:USC00190535,50,,,0,2400,celcius_tenths,1965,5
1965-03-11T00:00:00Z,TMIN,GHCND:USC00190535,-44,,,0,2400,celcius_tenths,1965,-4.4
1965-03-12T00:00:00Z,TMAX,GHCND:USC00190535,44,,,0,2400,celcius_tenths,1965,4.4
1965-03-12T00:00:00Z,TMIN,GHCND:USC00190535,-72,,,0,2400,celcius_tenths,1965,-7.2
1965-03-13T00:00:00Z,TMAX,GHCND:USC00190535,61,,,0,2400,celcius_tenths,1965,6.1
1965-03-13T00:00:00Z,TMIN,GHCND:USC00190535,-61,,,0,2400,celcius_tenths,1965,-6.1
1965-03-14T00:00:00Z,TMAX,GHCND:USC00190535,72,,,0,2400,celcius_tenths,1965,7.2
1965-03-14T00:00:00Z,TMIN,GHCND:USC00190535,-39,,,0,2400,celcius_tenths,1965,-3.9
1965-03-15T00:00:00Z,TMAX,GHCND:USC00190535,67,,,0,2400,celcius_tenths,1965,6.7
1965-03-15T00:00:00Z,TMIN,GHCND:USC00190535,-39,,,0,2400,celcius_tenths,1965,-3.9
1965-03-16T00:00:00Z,TMAX,GHCND:USC00190535,67,,,0,2400,celcius_tenths,1965,6.7
1965-03-16T00:00:00Z,TMIN,GHCND:USC00190535,-83,,,0,2400,celcius_tenths,1965,-8.3
1965-03-17T00:00:00Z,TMAX,GHCND:USC00190535,89,,,0,2400,celcius_tenths,1965,8.9
1965-03-17T00:00:00Z,TMIN,GHCND:USC00190535,-39,,,0,2400,celcius_tenths,1965,-3.9
1965-03-18T00:00:00Z,TMAX,GHCND:USC00190535,33,,,0,2400,celcius_tenths,1965,3.3
1965-03-18T00:00:00Z,TMIN,GHCND:USC00190535,0,,,0,2400,celcius_tenths,1965,0
1965-03-19T00:00:00Z,TMAX,GHCND:USC00190535,72,,,0,2400,celcius_tenths,1965,7.2
1965-03-19T00:00:00Z,TMIN,GHCND:USC00190535,-22,,,0,2400,celcius_tenths,1965,-2.2
1965-03-20T00:00:00Z,TMAX,GHCND:USC00190535,-22,,,0,2400,celcius_tenths,1965,-2.2
1965-03-20T00:00:00Z,TMIN,GHCND:USC00190535,-50,,,0,2400,celcius_tenths,1965,-5
1965-03-21T00:00:00Z,TMAX,GHCND:USC00190535,-22,,,0,2400,celcius_tenths,1965,-2.2
1965-03-21T00:00:00Z,TMIN,GHCND:USC00190535,-111,,,0,2400,celcius_tenths,1965,-11.1
1965-03-22T00:00:00Z,TMAX,GHCND:USC00190535,6,,,0,2400,celcius_tenths,1965,0.6
1965-03-22T00:00:00Z,TMIN,GHCND:USC00190535,-106,,,0,2400,celcius_tenths,1965,-10.6
1965-03-23T00:00:00Z,TMAX,GHCND:USC00190535,67,,,0,2400,celcius_tenths,1965,6.7
1965-03-23T00:00:00Z,TMIN,GHCND:USC00190535,-28,,,0,2400,celcius_tenths,1965,-2.8
1965-03-24T00:00:00Z,TMAX,GHCND:USC00190535,44,,,0,2400,celcius_tenths,1965,4.4
1965-03-24T00:00:00Z,TMIN,GHCND:USC00190535,-33,,,0,2400,celcius_tenths,1965,-3.3
1965-03-25T00:00:00Z,TMAX,GHCND:USC00190535,78,,,0,2400,celcius_tenths,1965,7.8
1965-03-25T00:00:00Z,TMIN,GHCND:USC00190535,-44,,,0,2400,celcius_tenths,1965,-4.4
1965-03-26T00:00:00Z,TMAX,GHCND:USC00190535,44,,,0,2400,celcius_tenths,1965,4.4
1965-03-26T00:00:00Z,TMIN,GHCND:USC00190535,0,,,0,2400,celcius_tenths,1965,0
1965-03-27T00:00:00Z,TMAX,GHCND:USC00190535,50,,,0,2400,celcius_tenths,1965,5
1965-03-27T00:00:00Z,TMIN,GHCND:USC00190535,-11,,,0,2400,celcius_tenths,1965,-1.1
1965-03-28T00:00:00Z,TMAX,GHCND:USC00190535,89,,,0,2400,celcius_tenths,1965,8.9
1965-03-28T00:00:00Z,TMIN,GHCND:USC00190535,-17,,,0,2400,celcius_tenths,1965,-1.7
1965-03-29T00:00:00Z,TMAX,GHCND:USC00190535,-11,,,0,2400,celcius_tenths,1965,-1.1
1965-03-29T00:00:00Z,TMIN,GHCND:USC00190535,-44,,,0,2400,celcius_tenths,1965,-4.4
1965-03-30T00:00:00Z,TMAX,GHCND:USC00190535,33,,,0,2400,celcius_tenths,1965,3.3
1965-03-30T00:00:00Z,TMIN,GHCND:USC00190535,-44,,,0,2400,celcius_tenths,1965,-4.4
1965-03-31T00:00:00Z,TMAX,GHCND:USC00190535,17,,,0,2400,celcius_tenths,1965,1.7
1965-03-31T00:00:00Z,TMIN,GHCND:USC00190535,-67,,,0,2400,celcius_tenths,1965,-6.7
1965-04-01T00:00:00Z,TMAX,GHCND:USC00190535,89,,,0,2400,celcius_tenths,1965,8.9
1965-04-01T00:00:00Z,TMIN,GHCND:USC00190535,-83,,,0,2400,celcius_tenths,1965,-8.3
1965-04-02T00:00:00Z,TMAX,GHCND:USC00190535,78,,,0,2400,celcius_tenths,1965,7.8
1965-04-02T00:00:00Z,TMIN,GHCND:USC00190535,-17,,,0,2400,celcius_tenths,1965,-1.7
1965-04-03T00:00:00Z,TMAX,GHCND:USC00190535,83,,,0,2400,celcius_tenths,1965,8.3
1965-04-03T00:00:00Z,TMIN,GHCND:USC00190535,-11,,,0,2400,celcius_tenths,1965,-1.1
1965-04-04T00:00:00Z,TMAX,GHCND:USC00190535,117,,,0,2400,celcius_tenths,1965,11.7
1965-04-04T00:00:00Z,TMIN,GHCND:USC00190535,-22,,,0,2400,celcius_tenths,1965,-2.2
1965-04-05T00:00:00Z,TMAX,GHCND:USC00190535,156,,,0,2400,celcius_tenths,1965,15.6
1965-04-05T00:00:00Z,TMIN,GHCND:USC00190535,-33,,,0,2400,celcius_tenths,1965,-3.3
1965-04-06T00:00:00Z,TMAX,GHCND:USC00190535,150,,,0,2400,celcius_tenths,1965,15
1965-04-06T00:00:00Z,TMIN,GHCND:USC00190535,-22,,,0,2400,celcius_tenths,1965,-2.2
1965-04-07T00:00:00Z,TMAX,GHCND:USC00190535,94,,,0,2400,celcius_tenths,1965,9.4
1965-04-07T00:00:00Z,TMIN,GHCND:USC00190535,-17,,,0,2400,celcius_tenths,1965,-1.7
1965-04-08T00:00:00Z,TMAX,GHCND:USC00190535,100,,,0,2400,celcius_tenths,1965,10
1965-04-08T00:00:00Z,TMIN,GHCND:USC00190535,0,,,0,2400,celcius_tenths,1965,0
1965-04-09T00:00:00Z,TMAX,GHCND:USC00190535,133,,,0,2400,celcius_tenths,1965,13.3
1965-04-09T00:00:00Z,TMIN,GHCND:USC00190535,0,,,0,2400,celcius_tenths,1965,0
1965-04-10T00:00:00Z,TMAX,GHCND:USC00190535,150,,,0,2400,celcius_tenths,1965,15
1965-04-10T00:00:00Z,TMIN,GHCND:USC00190535,33,,,0,2400,celcius_tenths,1965,3.3
1965-04-11T00:00:00Z,TMAX,GHCND:USC00190535,133,,,0,2400,celcius_tenths,1965,13.3
1965-04-11T00:00:00Z,TMIN,GHCND:USC00190535,-11,,,0,2400,celcius_tenths,1965,-1.1
1965-04-12T00:00:00Z,TMAX,GHCND:USC00190535,78,,,0,2400,celcius_tenths,1965,7.8
1965-04-12T00:00:00Z,TMIN,GHCND:USC00190535,33,,,0,2400,celcius_tenths,1965,3.3
1965-04-13T00:00:00Z,TMAX,GHCND:USC00190535,67,,,0,2400,celcius_tenths,1965,6.7
1965-04-13T00:00:00Z,TMIN,GHCND:USC00190535,11,,,0,2400,celcius_tenths,1965,1.1
1965-04-14T00:00:00Z,TMAX,GHCND:USC00190535,150,,,0,2400,celcius_tenths,1965,15
1965-04-14T00:00:00Z,TMIN,GHCND:USC00190535,11,,,0,2400,celcius_tenths,1965,1.1
1965-04-15T00:00:00Z,TMAX,GHCND:USC00190535,167,,,0,2400,celcius_tenths,1965,16.7
1965-04-15T00:00:00Z,TMIN,GHCND:USC00190535,-17,,,0,2400,celcius_tenths,1965,-1.7
1965-04-16T00:00:00Z,TMAX,GHCND:USC00190535,167,,,0,2400,celcius_tenths,1965,16.7
1965-04-16T00:00:00Z,TMIN,GHCND:USC00190535,56,,,0,2400,celcius_tenths,1965,5.6
1965-04-17T00:00:00Z,TMAX,GHCND:USC00190535,117,,,0,2400,celcius_tenths,1965,11.7
1965-04-17T00:00:00Z,TMIN,GHCND:USC00190535,39,,,0,2400,celcius_tenths,1965,3.9
1965-04-18T00:00:00Z,TMAX,GHCND:USC00190535,94,,,0,2400,celcius_tenths,1965,9.4
1965-04-18T00:00:00Z,TMIN,GHCND:USC00190535,0,,,0,2400,celcius_tenths,1965,0
1965-04-19T00:00:00Z,TMAX,GHCND:USC00190535,78,,,0,2400,celcius_tenths,1965,7.8
1965-04-19T00:00:00Z,TMIN,GHCND:USC00190535,6,,,0,2400,celcius_tenths,1965,0.6
1965-04-20T00:00:00Z,TMAX,GHCND:USC00190535,83,,,0,2400,celcius_tenths,1965,8.3
1965-04-20T00:00:00Z,TMIN,GHCND:USC00190535,-11,,,0,2400,celcius_tenths,1965,-1.1
1965-04-21T00:00:00Z,TMAX,GHCND:USC00190535,122,,,0,2400,celcius_tenths,1965,12.2
1965-04-21T00:00:00Z,TMIN,GHCND:USC00190535,-22,,,0,2400,celcius_tenths,1965,-2.2
1965-04-22T00:00:00Z,TMAX,GHCND:USC00190535,167,,,0,2400,celcius_tenths,1965,16.7
1965-04-22T00:00:00Z,TMIN,GHCND:USC00190535,50,,,0,2400,celcius_tenths,1965,5
1965-04-23T00:00:00Z,TMAX,GHCND:USC00190535,111,,,0,2400,celcius_tenths,1965,11.1
1965-04-23T00:00:00Z,TMIN,GHCND:USC00190535,-22,,,0,2400,celcius_tenths,1965,-2.2
1965-04-24T00:00:00Z,TMAX,GHCND:USC00190535,106,,,0,2400,celcius_tenths,1965,10.6
1965-04-24T00:00:00Z,TMIN,GHCND:USC00190535,-22,,,0,2400,celcius_tenths,1965,-2.2
1965-04-25T00:00:00Z,TMAX,GHCND:USC00190535,156,,,0,2400,celcius_tenths,1965,15.6
1965-04-25T00:00:00Z,TMIN,GHCND:USC00190535,-28,,,0,2400,celcius_tenths,1965,-2.8
1965-04-26T00:00:00Z,TMAX,GHCND:USC00190535,83,,,0,2400,celcius_tenths,1965,8.3
1965-04-26T00:00:00Z,TMIN,GHCND:USC00190535,28,,,0,2400,celcius_tenths,1965,2.8
1965-04-27T00:00:00Z,TMAX,GHCND:USC00190535,106,,,0,2400,celcius_tenths,1965,10.6
1965-04-27T00:00:00Z,TMIN,GHCND:USC00190535,44,,,0,2400,celcius_tenths,1965,4.4
1965-04-28T00:00:00Z,TMAX,GHCND:USC00190535,178,,,0,2400,celcius_tenths,1965,17.8
1965-04-28T00:00:00Z,TMIN,GHCND:USC00190535,44,,,0,2400,celcius_tenths,1965,4.4
1965-04-29T00:00:00Z,TMAX,GHCND:USC00190535,211,,,0,2400,celcius_tenths,1965,21.1
1965-04-29T00:00:00Z,TMIN,GHCND:USC00190535,11,,,0,2400,celcius_tenths,1965,1.1
1965-04-30T00:00:00Z,TMAX,GHCND:USC00190535,244,,,0,2400,celcius_tenths,1965,24.4
1965-05-01T00:00:00Z,TMAX,GHCND:USC00190535,250,,,0,2400,celcius_tenths,1965,25
1965-05-01T00:00:00Z,TMIN,GHCND:USC00190535,17,,,0,2400,celcius_tenths,1965,1.7
1965-05-02T00:00:00Z,TMAX,GHCND:USC00190535,206,,,0,2400,celcius_tenths,1965,20.6
1965-05-02T00:00:00Z,TMIN,GHCND:USC00190535,44,,,0,2400,celcius_tenths,1965,4.4
1965-05-03T00:00:00Z,TMAX,GHCND:USC00190535,172,,,0,2400,celcius_tenths,1965,17.2
1965-05-03T00:00:00Z,TMIN,GHCND:USC00190535,28,,,0,2400,celcius_tenths,1965,2.8
1965-05-04T00:00:00Z,TMAX,GHCND:USC00190535,261,,,0,2400,celcius_tenths,1965,26.1
1965-05-04T00:00:00Z,TMIN,GHCND:USC00190535,100,,,0,2400,celcius_tenths,1965,10
1965-05-05T00:00:00Z,TMAX,GHCND:USC00190535,211,,,0,2400,celcius_tenths,1965,21.1
1965-05-05T00:00:00Z,TMIN,GHCND:USC00190535,72,,,0,2400,celcius_tenths,1965,7.2
1965-05-06T00:00:00Z,TMAX,GHCND:USC00190535,200,,,0,2400,celcius_tenths,1965,20
1965-05-06T00:00:00Z,TMIN,GHCND:USC00190535,33,,,0,2400,celcius_tenths,1965,3.3
1965-05-07T00:00:00Z,TMAX,GHCND:USC00190535,117,,,0,2400,celcius_tenths,1965,11.7
1965-05-07T00:00:00Z,TMIN,GHCND:USC00190535,17,,,0,2400,celcius_tenths,1965,1.7
1965-05-08T00:00:00Z,TMAX,GHCND:USC00190535,200,,,0,2400,celcius_tenths,1965,20
1965-05-08T00:00:00Z,TMIN,GHCND:USC00190535,67,,,0,2400,celcius_tenths,1965,6.7
1965-05-09T00:00:00Z,TMAX,GHCND:USC00190535,300,,,0,2400,celcius_tenths,1965,30
1965-05-09T00:00:00Z,TMIN,GHCND:USC00190535,117,,,0,2400,celcius_tenths,1965,11.7
1965-05-10T00:00:00Z,TMAX,GHCND:USC00190535,322,,,0,2400,celcius_tenths,1965,32.2
1965-05-10T00:00:00Z,TMIN,GHCND:USC00190535,111,,,0,2400,celcius_tenths,1965,11.1
1965-05-11T00:00:00Z,TMAX,GHCND:USC00190535,289,,,0,2400,celcius_tenths,1965,28.9
1965-05-11T00:00:00Z,TMIN,GHCND:USC00190535,111,,,0,2400,celcius_tenths,1965,11.1
1965-05-12T00:00:00Z,TMAX,GHCND:USC00190535,244,,,0,2400,celcius_tenths,1965,24.4
1965-05-12T00:00:00Z,TMIN,GHCND:USC00190535,89,,,0,2400,celcius_tenths,1965,8.9
1965-05-13T00:00:00Z,TMAX,GHCND:USC00190535,239,,,0,2400,celcius_tenths,1965,23.9
1965-05-13T00:00:00Z,TMIN,GHCND:USC00190535,72,,,0,2400,celcius_tenths,1965,7.2
1965-05-14T00:00:00Z,TMAX,GHCND:USC00190535,189,,,0,2400,celcius_tenths,1965,18.9
1965-05-14T00:00:00Z,TMIN,GHCND:USC00190535,56,,,0,2400,celcius_tenths,1965,5.6
1965-05-15T00:00:00Z,TMAX,GHCND:USC00190535,222,,,0,2400,celcius_tenths,1965,22.2
1965-05-15T00:00:00Z,TMIN,GHCND:USC00190535,22,,,0,2400,celcius_tenths,1965,2.2
1965-05-16T00:00:00Z,TMAX,GHCND:USC00190535,283,,,0,2400,celcius_tenths,1965,28.3
